player_id,player_name,team,season,week,position,fantasy_points_ppr,targets,receptions,receiving_yards,receiving_tds,games,snap_share,route_participation,target_share,air_yard_share
00-0036261,B.Aiyuk,SF,2023,11,WR,26.6,6,5,156.0,1,,,,,
00-0031236,B.Cooks,DAL,2023,11,WR,7.2,4,3,42.0,0,,,,,
00-0034646,B.Powell,MIN,2023,11,WR,6.2,4,3,32.0,0,,,,,
00-0034297,B.Pringle,WAS,2023,11,WR,5.2,3,3,22.0,0,,,,,
00-0033921,C.Godwin,TB,2023,11,WR,9.9,7,6,39.0,0,,,,,
00-0034775,C.Kirk,JAX,2023,11,WR,7.800000000000001,6,3,48.0,0,,,,,
00-0033908,C.Kupp,LA,2023,11,WR,2.1,1,1,11.0,0,,,,,
00-0036358,C.Lamb,DAL,2023,11,WR,16.5,9,6,38.0,1,,,,,
00-0032398,C.Moore,TEN,2023,11,WR,9.700000000000001,1,1,49.0,0,,,,,
00-0034837,C.Ridley,JAX,2023,11,WR,31.1,9,7,103.0,2,,,,,
00-0033282,C.Samuel,WAS,2023,11,WR,1.5,2,1,5.0,0,,,,,
00-0034348,C.Sutton,DEN,2023,11,WR,16.6,5,4,66.0,1,,,,,
00-0038979,C.Tillman,CLE,2023,11,WR,2.0,2,1,2.0,0,,,,,
00-0038124,C.Watson,GB,2023,11,WR,10.2,4,2,21.0,1,,,,,
00-0034418,C.Wilson,MIA,2023,11,WR,5.300000000000001,4,3,23.0,0,,,,,
00-0031381,D.Adams,LV,2023,11,WR,21.200000000000003,13,7,82.0,1,,,,,
00-0036626,D.Brown,WAS,2023,11,WR,1.7000000000000002,3,1,7.0,0,,,,,
00-0038573,D.Davis,LAC,2023,11,WR,0.7,1,1,-3.0,0,,,,,
00-0036620,D.Eskridge,SEA,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0035215,D.Harty,BUF,2023,11,WR,-0.2,1,0,0.0,0,,,,,
00-0030564,D.Hopkins,TEN,2023,11,WR,15.9,5,4,59.0,1,,,,,
00-0035216,D.Johnson,PIT,2023,11,WR,3.6,8,2,16.0,0,,,,,
00-0035640,D.Metcalf,SEA,2023,11,WR,20.4,9,5,94.0,1,,,,,
00-0036309,D.Mooney,CHI,2023,11,WR,3.4000000000000004,1,1,24.0,0,,,,,
00-0034827,D.Moore,CHI,2023,11,WR,22.6,9,7,96.0,1,,,,,
00-0036233,D.Peoples-Jones,DET,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0032775,D.Robinson,LA,2023,11,WR,4.4,2,2,24.0,0,,,,,
00-0035719,D.Samuel,SF,2023,11,WR,9.2,4,3,63.0,0,,,,,
00-0035535,D.Slayton,NYG,2023,11,WR,18.200000000000003,5,4,82.0,1,,,,,
00-0036912,D.Smith,PHI,2023,11,WR,15.9,8,6,99.0,0,,,,,
00-0037487,D.Thompkins,TB,2023,11,WR,1.7000000000000002,1,0,0.0,0,,,,,
00-0038393,D.Wicks,GB,2023,11,WR,12.1,5,3,91.0,0,,,,,
00-0036980,E.Moore,CLE,2023,11,WR,12.0,7,6,60.0,0,,,,,
00-0034279,E.St. Brown,CHI,2023,11,WR,3.9000000000000004,2,2,19.0,0,,,,,
00-0035500,G.Dortch,ARI,2023,11,WR,13.600000000000001,8,6,76.0,0,,,,,
00-0037247,G.Pickens,PIT,2023,11,WR,7.7,6,4,38.0,0,,,,,
00-0037740,G.Wilson,NYJ,2023,11,WR,0.8999999999999999,8,2,9.0,0,,,,,
00-0034983,H.Renfrow,LV,2023,11,WR,9.2,5,5,42.0,0,,,,,
00-0036165,I.Hodgins,NYG,2023,11,WR,4.2,3,2,22.0,0,,,,,
00-0038994,J.Addison,MIN,2023,11,WR,7.4,6,3,44.0,0,,,,,
00-0038752,J.Bobo,SEA,2023,11,WR,1.8,2,1,8.0,0,,,,,
00-0036900,J.Chase,CIN,2023,11,WR,9.2,7,2,12.0,1,,,,,
00-0031941,J.Crowder,WAS,2023,11,WR,3.2,2,2,12.0,0,,,,,
00-0037741,J.Dotson,WAS,2023,11,WR,11.3,4,3,23.0,1,,,,,
00-0038938,J.Hyatt,NYG,2023,11,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0036259,J.Jennings,SF,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0036407,J.Jeudy,DEN,2023,11,WR,10.8,7,5,58.0,0,,,,,
00-0027944,J.Jones,PHI,2023,11,WR,2.5,2,2,5.0,0,,,,,
00-0037614,J.Metchie,HOU,2023,11,WR,2.2,1,1,12.0,0,,,,,
00-0034960,J.Meyers,LV,2023,11,WR,8.9,5,4,49.0,0,,,,,
00-0039062,J.Mingo,CAR,2023,11,WR,1.6,6,1,6.0,0,,,,,
00-0039146,J.Reed,GB,2023,11,WR,19.200000000000003,6,4,46.0,0,,,,,
00-0033943,J.Reynolds,DET,2023,11,WR,2.1,2,1,11.0,0,,,,,
00-0038543,J.Smith-Njigba,SEA,2023,11,WR,7.0,6,3,40.0,0,,,,,
00-0037666,J.Tolbert,DAL,2023,11,WR,3.2,5,2,12.0,0,,,,,
00-0036613,J.Waddle,MIA,2023,11,WR,9.5,8,4,55.0,0,,,,,
00-0034386,J.Watson,KC,2023,11,WR,16.3,11,5,53.0,1,,,,,
00-0037240,J.Williams,DET,2023,11,WR,12.4,3,2,44.0,1,,,,,
00-0030279,K.Allen,LAC,2023,11,WR,27.6,16,10,116.0,1,,,,,
00-0036345,K.Osborn,MIN,2023,11,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0037273,K.Philips,TEN,2023,11,WR,2.0,1,1,10.0,0,,,,,
00-0032464,K.Raymond,DET,2023,11,WR,1.5,2,1,5.0,0,,,,,
00-0037261,K.Shakir,BUF,2023,11,WR,20.5,4,3,115.0,1,,,,,
00-0036913,K.Toney,KC,2023,11,WR,4.6,2,2,12.0,0,,,,,
00-0037801,K.Turpin,DAL,2023,11,WR,4.300000000000001,3,2,10.0,0,,,,,
00-0035406,L.Humphrey,DEN,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0036268,L.Shenault,CAR,2023,11,WR,2.9,2,2,9.0,0,,,,,
00-0035662,M.Brown,ARI,2023,11,WR,3.2,5,2,18.0,0,,,,,
00-0031408,M.Evans,TB,2023,11,WR,15.3,12,5,43.0,1,,,,,
00-0034764,M.Gallup,DAL,2023,11,WR,6.1,5,3,31.0,0,,,,,
00-0035140,M.Hardman,KC,2023,11,WR,3.2,2,2,12.0,0,,,,,
00-0038465,M.Heath,GB,2023,11,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0038976,M.Mims,DEN,2023,11,WR,3.2,3,2,12.0,0,,,,,
00-0034272,M.Valdes-Scantling,KC,2023,11,WR,0.0,3,0,0.0,0,,,,,
00-0031549,N.Agholor,BAL,2023,11,WR,10.7,1,1,37.0,1,,,,,
00-0036554,N.Collins,HOU,2023,11,WR,13.5,11,7,65.0,0,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,11,WR,1.7000000000000002,1,1,7.0,0,,,,,
00-0031235,O.Beckham,BAL,2023,11,WR,15.600000000000001,7,4,116.0,0,,,,,
00-0035208,O.Zaccheaus,PHI,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0039075,P.Nacua,LA,2023,11,WR,18.7,7,5,70.0,1,,,,,
00-0038544,Q.Johnston,LAC,2023,11,WR,4.1,6,2,21.0,0,,,,,
00-0036550,R.Bateman,BAL,2023,11,WR,8.0,2,1,10.0,1,,,,,
00-0032688,R.Chosen,MIA,2023,11,WR,5.9,2,2,39.0,0,,,,,
00-0037816,R.Doubs,GB,2023,11,WR,16.3,6,5,53.0,1,,,,,
00-0038821,R.Jarrett,TB,2023,11,WR,5.1000000000000005,2,1,41.0,0,,,,,
00-0036936,R.Moore,ARI,2023,11,WR,12.4,1,1,48.0,1,,,,,
00-0039067,R.Rice,KC,2023,11,WR,8.2,5,4,42.0,0,,,,,
00-0030431,R.Woods,HOU,2023,11,WR,9.4,8,5,44.0,0,,,,,
00-0031588,S.Diggs,BUF,2023,11,WR,6.7,8,4,27.0,0,,,,,
00-0038891,S.Jackson,CIN,2023,11,WR,0.0,1,0,0.0,0,,,,,
00-0038090,S.Moore,KC,2023,11,WR,1.4,2,1,4.0,0,,,,,
00-0032385,S.Shepard,NYG,2023,11,WR,1.5,3,1,5.0,0,,,,,
00-0034928,S.Sims,HOU,2023,11,WR,4.5,2,2,25.0,0,,,,,
00-0036849,T.Atwell,LA,2023,11,WR,2.7,3,1,17.0,0,,,,,
00-0033009,T.Boyd,CIN,2023,11,WR,5.2,6,3,22.0,0,,,,,
00-0038977,T.Dell,HOU,2023,11,WR,28.9,10,8,149.0,1,,,,,
00-0033040,T.Hill,MIA,2023,11,WR,30.6,11,10,146.0,1,,,,,
00-0035341,T.Irwin,CIN,2023,11,WR,6.6,5,3,36.0,0,,,,,
00-0032211,T.Lockett,SEA,2023,11,WR,10.100000000000001,7,5,51.0,0,,,,,
00-0035659,T.McLaurin,WAS,2023,11,WR,9.3,7,5,43.0,0,,,,,
00-0039052,T.Palmer,TB,2023,11,WR,6.800000000000001,6,4,22.0,0,,,,,
00-0038941,T.Scott,CHI,2023,11,WR,-0.6000000000000001,2,1,4.0,0,,,,,
00-0038563,T.Tucker,LV,2023,11,WR,5.0,7,2,36.0,0,,,,,
00-0038117,W.Robinson,NYG,2023,11,WR,6.7,4,3,35.0,0,,,,,
00-0038496,X.Gipson,NYJ,2023,11,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0039064,Z.Flowers,BAL,2023,11,WR,8.0,4,3,43.0,0,,,,,
00-0033891,Z.Jones,JAX,2023,11,WR,6.0,4,4,20.0,0,,,,,
00-0035676,A.Brown,PHI,2023,12,WR,14.7,9,5,37.0,1,,,,,
00-0031544,A.Cooper,CLE,2023,12,WR,3.6,6,2,16.0,0,,,,,
00-0032543,A.Erickson,LAC,2023,12,WR,2.7,3,1,17.0,0,,,,,
00-0038619,A.Iosivas,CIN,2023,12,WR,2.6,2,1,16.0,0,,,,,
00-0038612,A.Perry,NO,2023,12,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0037664,A.Pierce,IND,2023,12,WR,6.7,6,4,27.0,0,,,,,
00-0031428,A.Robinson,PIT,2023,12,WR,2.1,1,1,11.0,0,,,,,
00-0036963,A.St. Brown,DET,2023,12,WR,18.5,11,9,95.0,0,,,,,
00-0030035,A.Thielen,CAR,2023,12,WR,1.2,3,1,2.0,0,,,,,
00-0036261,B.Aiyuk,SF,2023,12,WR,13.0,4,2,50.0,1,,,,,
00-0034419,B.Berrios,MIA,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0031236,B.Cooks,DAL,2023,12,WR,17.2,5,4,72.0,1,,,,,
00-0034646,B.Powell,MIN,2023,12,WR,7.7,3,3,45.0,0,,,,,
00-0034297,B.Pringle,WAS,2023,12,WR,4.7,2,2,27.0,0,,,,,
00-0036862,B.Skowronek,LA,2023,12,WR,0.9,1,1,-1.0,0,,,,,
00-0037837,C.Austin,PIT,2023,12,WR,1.5,1,1,5.0,0,,,,,
00-0033921,C.Godwin,TB,2023,12,WR,7.5,7,3,45.0,0,,,,,
00-0034775,C.Kirk,JAX,2023,12,WR,12.9,7,4,89.0,0,,,,,
00-0033908,C.Kupp,LA,2023,12,WR,4.8,5,3,18.0,0,,,,,
00-0036358,C.Lamb,DAL,2023,12,WR,17.3,9,4,53.0,1,,,,,
00-0032398,C.Moore,TEN,2023,12,WR,7.2,4,3,41.0,0,,,,,
00-0037239,C.Olave,NO,2023,12,WR,18.4,9,7,114.0,0,,,,,
00-0034837,C.Ridley,JAX,2023,12,WR,21.9,6,5,89.0,1,,,,,
00-0033282,C.Samuel,WAS,2023,12,WR,19.0,12,9,100.0,0,,,,,
00-0034348,C.Sutton,DEN,2023,12,WR,9.100000000000001,6,3,61.0,0,,,,,
00-0038979,C.Tillman,CLE,2023,12,WR,9.5,5,4,55.0,0,,,,,
00-0038124,C.Watson,GB,2023,12,WR,20.4,7,5,94.0,1,,,,,
00-0031381,D.Adams,LV,2023,12,WR,12.3,7,5,73.0,0,,,,,
00-0037257,D.Bell,CLE,2023,12,WR,0.0,2,0,0.0,0,,,,,
00-0036626,D.Brown,WAS,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0034777,D.Chark,CAR,2023,12,WR,6.4,4,3,34.0,0,,,,,
00-0038573,D.Davis,LAC,2023,12,WR,1.1,1,1,2.0,0,,,,,
00-0038621,D.Douglas,NE,2023,12,WR,10.9,9,6,49.0,0,,,,,
00-0036331,D.Duvernay,BAL,2023,12,WR,0.0,0,0,0.0,0,,,,,
00-0036620,D.Eskridge,SEA,2023,12,WR,1.0,0,0,0.0,0,,,,,
00-0030564,D.Hopkins,TEN,2023,12,WR,7.9,5,3,49.0,0,,,,,
00-0035216,D.Johnson,PIT,2023,12,WR,9.0,8,4,50.0,0,,,,,
00-0037238,D.London,ATL,2023,12,WR,14.1,7,5,91.0,0,,,,,
00-0035640,D.Metcalf,SEA,2023,12,WR,6.2,9,3,32.0,0,,,,,
00-0036309,D.Mooney,CHI,2023,12,WR,2.6,3,2,6.0,0,,,,,
00-0033589,D.Moore,TB,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0034827,D.Moore,CHI,2023,12,WR,22.4,13,11,114.0,0,,,,,
00-0031547,D.Parker,NE,2023,12,WR,7.2,5,3,42.0,0,,,,,
00-0032775,D.Robinson,LA,2023,12,WR,3.3,2,2,13.0,0,,,,,
00-0035719,D.Samuel,SF,2023,12,WR,22.4,9,7,79.0,0,,,,,
00-0035535,D.Slayton,NYG,2023,12,WR,3.6,3,2,16.0,0,,,,,
00-0036912,D.Smith,PHI,2023,12,WR,23.6,8,7,106.0,1,,,,,
00-0036980,E.Moore,CLE,2023,12,WR,5.4,9,3,44.0,0,,,,,
00-0036196,G.Davis,BUF,2023,12,WR,22.5,12,6,105.0,1,,,,,
00-0035500,G.Dortch,ARI,2023,12,WR,11.7,9,3,27.0,1,,,,,
00-0037247,G.Pickens,PIT,2023,12,WR,8.8,5,3,58.0,0,,,,,
00-0037740,G.Wilson,NYJ,2023,12,WR,17.4,10,7,44.0,1,,,,,
00-0034983,H.Renfrow,LV,2023,12,WR,7.800000000000001,4,4,38.0,0,,,,,
00-0036165,I.Hodgins,NYG,2023,12,WR,8.2,1,1,12.0,1,,,,,
00-0033466,I.McKenzie,IND,2023,12,WR,0.30000000000000004,0,0,0.0,0,,,,,
00-0036635,I.Smith-Marsette,CAR,2023,12,WR,2.4000000000000004,1,1,14.0,0,,,,,
00-0038994,J.Addison,MIN,2023,12,WR,9.9,10,6,39.0,0,,,,,
00-0038752,J.Bobo,SEA,2023,12,WR,1.6,1,1,6.0,0,,,,,
00-0038640,J.Brooks,DAL,2023,12,WR,3.4000000000000004,1,1,24.0,0,,,,,
00-0038492,J.Brownlee,NYJ,2023,12,WR,4.0,2,2,20.0,0,,,,,
00-0036900,J.Chase,CIN,2023,12,WR,12.1,6,4,81.0,0,,,,,
00-0037741,J.Dotson,WAS,2023,12,WR,10.2,6,5,52.0,0,,,,,
00-0038997,J.Downs,IND,2023,12,WR,9.3,13,5,43.0,0,,,,,
00-0035414,J.Guyton,LAC,2023,12,WR,1.4,5,1,4.0,0,,,,,
00-0038938,J.Hyatt,NYG,2023,12,WR,15.9,6,5,109.0,0,,,,,
00-0036259,J.Jennings,SF,2023,12,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0036407,J.Jeudy,DEN,2023,12,WR,3.1,3,2,11.0,0,,,,,
00-0027944,J.Jones,PHI,2023,12,WR,1.0,3,1,0.0,0,,,,,
00-0037614,J.Metchie,HOU,2023,12,WR,1.6,2,1,6.0,0,,,,,
00-0034960,J.Meyers,LV,2023,12,WR,20.1,7,6,79.0,1,,,,,
00-0039062,J.Mingo,CAR,2023,12,WR,10.0,6,4,60.0,0,,,,,
00-0039146,J.Reed,GB,2023,12,WR,15.0,8,4,34.0,1,,,,,
00-0033943,J.Reynolds,DET,2023,12,WR,9.5,4,2,15.0,1,,,,,
00-0038543,J.Smith-Njigba,SEA,2023,12,WR,6.1000000000000005,3,2,41.0,0,,,,,
00-0033857,J.Smith-Schuster,NE,2023,12,WR,3.0,4,2,10.0,0,,,,,
00-0037666,J.Tolbert,DAL,2023,12,WR,6.9,3,2,49.0,0,,,,,
00-0036613,J.Waddle,MIA,2023,12,WR,19.4,8,8,114.0,0,,,,,
00-0034386,J.Watson,KC,2023,12,WR,7.3,3,1,3.0,1,,,,,
00-0037240,J.Williams,DET,2023,12,WR,7.1000000000000005,3,2,51.0,0,,,,,
00-0030279,K.Allen,LAC,2023,12,WR,22.6,16,14,106.0,0,,,,,
00-0038608,K.Boutte,NE,2023,12,WR,1.8,2,1,8.0,0,,,,,
00-0034317,K.Kirkwood,NO,2023,12,WR,4.0,3,2,20.0,0,,,,,
00-0036345,K.Osborn,MIN,2023,12,WR,6.4,4,3,34.0,0,,,,,
00-0037273,K.Philips,TEN,2023,12,WR,0.7,2,1,-3.0,0,,,,,
00-0032464,K.Raymond,DET,2023,12,WR,14.600000000000001,5,5,90.0,0,,,,,
00-0037261,K.Shakir,BUF,2023,12,WR,7.7,5,3,47.0,0,,,,,
00-0037801,K.Turpin,DAL,2023,12,WR,10.4,1,1,34.0,1,,,,,
00-0036364,L.Bowden,NO,2023,12,WR,4.0,2,0,0.0,0,,,,,
00-0035406,L.Humphrey,DEN,2023,12,WR,2.3,1,1,13.0,0,,,,,
00-0036268,L.Shenault,CAR,2023,12,WR,1.8,1,1,8.0,0,,,,,
00-0035662,M.Brown,ARI,2023,12,WR,14.8,12,6,88.0,0,,,,,
00-0031408,M.Evans,TB,2023,12,WR,25.0,9,6,70.0,2,,,,,
00-0034764,M.Gallup,DAL,2023,12,WR,2.3,1,1,13.0,0,,,,,
00-0038465,M.Heath,GB,2023,12,WR,8.600000000000001,4,4,46.0,0,,,,,
00-0038976,M.Mims,DEN,2023,12,WR,5.5,3,2,24.0,0,,,,,
00-0036252,M.Pittman,IND,2023,12,WR,20.700000000000003,13,10,107.0,0,,,,,
00-0034272,M.Valdes-Scantling,KC,2023,12,WR,0.9,1,1,-1.0,0,,,,,
00-0031549,N.Agholor,BAL,2023,12,WR,3.1,2,1,21.0,0,,,,,
00-0036554,N.Collins,HOU,2023,12,WR,23.4,9,7,104.0,1,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,12,WR,8.100000000000001,5,4,41.0,0,,,,,
00-0031235,O.Beckham,BAL,2023,12,WR,6.4,5,3,34.0,0,,,,,
00-0035208,O.Zaccheaus,PHI,2023,12,WR,9.9,1,1,29.0,1,,,,,
00-0035639,P.Campbell,NYG,2023,12,WR,0.8,1,1,-2.0,0,,,,,
00-0039075,P.Nacua,LA,2023,12,WR,6.7,8,4,27.0,0,,,,,
00-0038544,Q.Johnston,LAC,2023,12,WR,1.7000000000000002,3,1,7.0,0,,,,,
00-0036550,R.Bateman,BAL,2023,12,WR,4.1,5,2,21.0,0,,,,,
00-0037816,R.Doubs,GB,2023,12,WR,6.7,4,3,37.0,0,,,,,
00-0034407,R.McCloud,SF,2023,12,WR,3.3000000000000003,1,1,23.0,0,,,,,
00-0036936,R.Moore,ARI,2023,12,WR,5.5,3,2,35.0,0,,,,,
00-0039067,R.Rice,KC,2023,12,WR,24.700000000000003,10,8,107.0,1,,,,,
00-0037545,R.Shaheed,NO,2023,12,WR,2.9,5,2,9.0,0,,,,,
00-0030431,R.Woods,HOU,2023,12,WR,6.0,3,2,40.0,0,,,,,
00-0031588,S.Diggs,BUF,2023,12,WR,19.4,11,6,74.0,1,,,,,
00-0035298,S.Miller,ATL,2023,12,WR,1.4,2,1,4.0,0,,,,,
00-0038090,S.Moore,KC,2023,12,WR,6.4,3,3,34.0,0,,,,,
00-0032385,S.Shepard,NYG,2023,12,WR,1.6,3,1,6.0,0,,,,,
00-0036849,T.Atwell,LA,2023,12,WR,10.600000000000001,3,3,76.0,0,,,,,
00-0033009,T.Boyd,CIN,2023,12,WR,5.300000000000001,5,3,23.0,0,,,,,
00-0038977,T.Dell,HOU,2023,12,WR,17.2,8,5,50.0,1,,,,,
00-0033040,T.Hill,MIA,2023,12,WR,25.4,12,9,102.0,1,,,,,
00-0035341,T.Irwin,CIN,2023,12,WR,3.5,1,1,25.0,0,,,,,
00-0032211,T.Lockett,SEA,2023,12,WR,6.0,5,3,30.0,0,,,,,
00-0035659,T.McLaurin,WAS,2023,12,WR,9.0,11,4,50.0,0,,,,,
00-0032200,T.Montgomery,NE,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0039052,T.Palmer,TB,2023,12,WR,5.7,5,4,17.0,0,,,,,
00-0034487,T.Sherfield,BUF,2023,12,WR,0.0,3,0,0.0,0,,,,,
00-0033292,T.Taylor,CHI,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0038104,T.Thornton,NE,2023,12,WR,4.2,5,2,19.0,0,,,,,
00-0038563,T.Tucker,LV,2023,12,WR,0.0,1,0,0.0,0,,,,,
00-0036415,V.Jefferson,ATL,2023,12,WR,2.3,2,1,13.0,0,,,,,
00-0038117,W.Robinson,NYG,2023,12,WR,6.6,5,4,26.0,0,,,,,
00-0038496,X.Gipson,NYJ,2023,12,WR,3.5,2,2,15.0,0,,,,,
00-0038618,X.Hutchinson,HOU,2023,12,WR,4.4,1,1,34.0,0,,,,,
00-0039064,Z.Flowers,BAL,2023,12,WR,23.2,8,5,25.0,1,,,,,
00-0033891,Z.Jones,JAX,2023,12,WR,2.0,3,1,10.0,0,,,,,
00-0035676,A.Brown,PHI,2023,13,WR,19.4,13,8,114.0,0,,,,,
00-0031544,A.Cooper,CLE,2023,13,WR,6.4,5,3,34.0,0,,,,,
00-0032543,A.Erickson,LAC,2023,13,WR,3.3000000000000003,1,1,23.0,0,,,,,
00-0034521,A.Lazard,NYJ,2023,13,WR,0.0,1,0,0.0,0,,,,,
00-0038612,A.Perry,NO,2023,13,WR,4.0,3,1,30.0,0,,,,,
00-0037664,A.Pierce,IND,2023,13,WR,19.0,6,3,100.0,1,,,,,
00-0031428,A.Robinson,PIT,2023,13,WR,4.9,3,3,19.0,0,,,,,
00-0036963,A.St. Brown,DET,2023,13,WR,12.9,6,2,49.0,1,,,,,
00-0030035,A.Thielen,CAR,2023,13,WR,5.5,6,3,25.0,0,,,,,
00-0036261,B.Aiyuk,SF,2023,13,WR,15.600000000000001,7,5,46.0,1,,,,,
00-0031236,B.Cooks,DAL,2023,13,WR,16.5,4,4,45.0,1,,,,,
00-0036862,B.Skowronek,LA,2023,13,WR,3.2,3,2,12.0,0,,,,,
00-0037837,C.Austin,PIT,2023,13,WR,2.0,1,1,10.0,0,,,,,
00-0033921,C.Godwin,TB,2023,13,WR,7.9,3,0,0.0,0,,,,,
00-0034775,C.Kirk,JAX,2023,13,WR,3.6,1,1,26.0,0,,,,,
00-0033908,C.Kupp,LA,2023,13,WR,15.9,8,6,39.0,1,,,,,
00-0036358,C.Lamb,DAL,2023,13,WR,32.6,17,12,116.0,1,,,,,
00-0032398,C.Moore,TEN,2023,13,WR,2.2,1,1,12.0,0,,,,,
00-0037239,C.Olave,NO,2023,13,WR,16.9,8,5,119.0,0,,,,,
00-0034837,C.Ridley,JAX,2023,13,WR,7.300000000000001,8,4,26.0,0,,,,,
00-0033282,C.Samuel,WAS,2023,13,WR,10.5,5,4,65.0,0,,,,,
00-0034348,C.Sutton,DEN,2023,13,WR,15.7,7,2,77.0,1,,,,,
00-0038979,C.Tillman,CLE,2023,13,WR,4.0,6,2,20.0,0,,,,,
00-0038124,C.Watson,GB,2023,13,WR,27.6,9,7,71.0,2,,,,,
00-0037257,D.Bell,CLE,2023,13,WR,3.2,2,2,12.0,0,,,,,
00-0036626,D.Brown,WAS,2023,13,WR,1.0,1,1,0.0,0,,,,,
00-0034777,D.Chark,CAR,2023,13,WR,8.600000000000001,4,3,56.0,0,,,,,
00-0030564,D.Hopkins,TEN,2023,13,WR,18.9,12,5,75.0,1,,,,,
00-0035216,D.Johnson,PIT,2023,13,WR,13.3,5,4,33.0,1,,,,,
00-0037238,D.London,ATL,2023,13,WR,1.8,5,1,8.0,0,,,,,
00-0035640,D.Metcalf,SEA,2023,13,WR,37.4,8,6,134.0,3,,,,,
00-0031547,D.Parker,NE,2023,13,WR,10.4,9,4,64.0,0,,,,,
00-0036233,D.Peoples-Jones,DET,2023,13,WR,0.0,1,0,0.0,0,,,,,
00-0032775,D.Robinson,LA,2023,13,WR,15.5,5,4,55.0,1,,,,,
00-0035719,D.Samuel,SF,2023,13,WR,35.8,4,4,116.0,2,,,,,
00-0036912,D.Smith,PHI,2023,13,WR,24.6,11,9,96.0,1,,,,,
00-0037487,D.Thompkins,TB,2023,13,WR,2.1,1,1,4.0,0,,,,,
00-0038393,D.Wicks,GB,2023,13,WR,7.3,4,3,43.0,0,,,,,
00-0036980,E.Moore,CLE,2023,13,WR,12.3,12,4,83.0,0,,,,,
00-0035500,G.Dortch,ARI,2023,13,WR,2.9000000000000004,3,1,19.0,0,,,,,
00-0037247,G.Pickens,PIT,2023,13,WR,12.6,5,4,86.0,0,,,,,
00-0037740,G.Wilson,NYJ,2023,13,WR,8.0,7,3,50.0,0,,,,,
00-0038752,J.Bobo,SEA,2023,13,WR,1.9,1,1,9.0,0,,,,,
00-0036900,J.Chase,CIN,2023,13,WR,31.62,12,11,149.0,1,,,,,
00-0037741,J.Dotson,WAS,2023,13,WR,4.300000000000001,5,2,23.0,0,,,,,
00-0038997,J.Downs,IND,2023,13,WR,4.4,5,3,14.0,0,,,,,
00-0035414,J.Guyton,LAC,2023,13,WR,1.5,3,1,5.0,0,,,,,
00-0036259,J.Jennings,SF,2023,13,WR,13.4,4,3,44.0,1,,,,,
00-0036407,J.Jeudy,DEN,2023,13,WR,8.100000000000001,4,3,51.0,0,,,,,
00-0037614,J.Metchie,HOU,2023,13,WR,1.9,3,1,9.0,0,,,,,
00-0039062,J.Mingo,CAR,2023,13,WR,12.9,10,6,69.0,0,,,,,
00-0036387,J.Reagor,NE,2023,13,WR,2.1,1,1,11.0,0,,,,,
00-0039146,J.Reed,GB,2023,13,WR,5.6,5,4,16.0,0,,,,,
00-0033943,J.Reynolds,DET,2023,13,WR,2.2,3,1,12.0,0,,,,,
00-0038543,J.Smith-Njigba,SEA,2023,13,WR,13.2,11,7,62.0,0,,,,,
00-0033857,J.Smith-Schuster,NE,2023,13,WR,2.1,3,1,11.0,0,,,,,
00-0037666,J.Tolbert,DAL,2023,13,WR,2.7,1,1,17.0,0,,,,,
00-0036613,J.Waddle,MIA,2023,13,WR,10.2,8,5,52.0,0,,,,,
00-0037240,J.Williams,DET,2023,13,WR,10.0,1,1,11.0,0,,,,,
00-0030279,K.Allen,LAC,2023,13,WR,10.8,9,5,58.0,0,,,,,
00-0034854,K.Hodge,ATL,2023,13,WR,0.0,1,0,0.0,0,,,,,
00-0032464,K.Raymond,DET,2023,13,WR,0.9,0,0,0.0,0,,,,,
00-0036913,K.Toney,KC,2023,13,WR,0.6000000000000001,0,0,0.0,0,,,,,
00-0037801,K.Turpin,DAL,2023,13,WR,2.0,3,1,10.0,0,,,,,
00-0036364,L.Bowden,NO,2023,13,WR,0.9,1,1,5.0,0,,,,,
00-0035406,L.Humphrey,DEN,2023,13,WR,2.2,1,1,12.0,0,,,,,
00-0035662,M.Brown,ARI,2023,13,WR,0.0,3,0,0.0,0,,,,,
00-0031408,M.Evans,TB,2023,13,WR,29.2,12,7,162.0,1,,,,,
00-0034764,M.Gallup,DAL,2023,13,WR,0.0,1,0,0.0,0,,,,,
00-0038465,M.Heath,GB,2023,13,WR,2.5,2,1,15.0,0,,,,,
00-0038976,M.Mims,DEN,2023,13,WR,2.3,2,1,5.0,0,,,,,
